 time            v(src)          v(A)            v(ZN)           v(load)         psupply        
 1.08010000e-09  1.10000000e+00  1.09998697e+00  5.01217515e-05  5.02103067e-05  9.14698369e-08 
 1.08030000e-09  1.10000000e+00  1.09998697e+00  5.01207530e-05  5.02085433e-05  9.49058969e-08 
 1.08050000e-09  1.10000000e+00  1.09998697e+00  5.01204281e-05  5.02068016e-05  9.14692958e-08 
 1.08070000e-09  1.10000000e+00  1.09998697e+00  5.01194477e-05  5.02050816e-05  9.49064070e-08 
 1.08090000e-09  1.10000000e+00  1.09998697e+00  5.01191372e-05  5.02033828e-05  9.14687571e-08 
 1.08110000e-09  1.10000000e+00  1.09998697e+00  5.01181744e-05  5.02017050e-05  9.49069152e-08 
 1.08130000e-09  1.10000000e+00  1.09998697e+00  5.01178781e-05  5.02000480e-05  9.14682211e-08 
 1.08150000e-09  1.10000000e+00  1.09998697e+00  5.01169325e-05  5.01984115e-05  9.49074213e-08 
 1.08170000e-09  1.10000000e+00  1.09998697e+00  5.01166499e-05  5.01967953e-05  9.14676877e-08 
 1.08190000e-09  1.10000000e+00  1.09998697e+00  5.01157212e-05  5.01951990e-05  9.49079257e-08 
 1.08210000e-09  1.10000000e+00  1.09998697e+00  5.01154520e-05  5.01936226e-05  9.14671569e-08 
 1.08230000e-09  1.10000000e+00  1.09998697e+00  5.01145397e-05  5.01920656e-05  9.49084284e-08 
 1.08250000e-09  1.10000000e+00  1.09998697e+00  5.01142835e-05  5.01905279e-05  9.14666285e-08 
 1.08270000e-09  1.10000000e+00  1.09998697e+00  5.01133873e-05  5.01890092e-05  9.49089288e-08 
 1.08290000e-09  1.10000000e+00  1.09998697e+00  5.01131437e-05  5.01875094e-05  9.14661029e-08 
 1.08310000e-09  1.10000000e+00  1.09998697e+00  5.01122632e-05  5.01860281e-05  9.49094276e-08 
 1.08330000e-09  1.10000000e+00  1.09998697e+00  5.01120320e-05  5.01845651e-05  9.14655792e-08 
 1.08350000e-09  1.10000000e+00  1.09998697e+00  5.01111668e-05  5.01831202e-05  9.49099246e-08 
 1.08370000e-09  1.10000000e+00  1.09998697e+00  5.01109475e-05  5.01816932e-05  9.14650584e-08 
 1.08390000e-09  1.10000000e+00  1.09998697e+00  5.01100974e-05  5.01802839e-05  9.49104196e-08 
 1.08410000e-09  1.10000000e+00  1.09998697e+00  5.01098898e-05  5.01788920e-05  9.14645401e-08 
 1.08430000e-09  1.10000000e+00  1.09998697e+00  5.01090543e-05  5.01775174e-05  9.49109129e-08 
 1.08450000e-09  1.10000000e+00  1.09998697e+00  5.01088580e-05  5.01761597e-05  9.14640241e-08 
 1.08470000e-09  1.10000000e+00  1.09998697e+00  5.01080369e-05  5.01748189e-05  9.49114042e-08 
 1.08490000e-09  1.10000000e+00  1.09998697e+00  5.01078516e-05  5.01734946e-05  9.14635108e-08 
 1.08510000e-09  1.10000000e+00  1.09998697e+00  5.01070446e-05  5.01721868e-05  9.49118935e-08 
 1.08530000e-09  1.10000000e+00  1.09998697e+00  5.01068700e-05  5.01708951e-05  9.14629995e-08 
 1.08550000e-09  1.10000000e+00  1.09998697e+00  5.01060766e-05  5.01696194e-05  9.49123813e-08 
 1.08570000e-09  1.10000000e+00  1.09998697e+00  5.01059125e-05  5.01683595e-05  9.14624909e-08 
 1.08590000e-09  1.10000000e+00  1.09998697e+00  5.01051325e-05  5.01671152e-05  9.49128670e-08 
 1.08610000e-09  1.10000000e+00  1.09998697e+00  5.01049785e-05  5.01658863e-05  9.14619848e-08 
 1.08630000e-09  1.10000000e+00  1.09998697e+00  5.01042117e-05  5.01646726e-05  9.49133510e-08 
 1.08650000e-09  1.10000000e+00  1.09998697e+00  5.01040675e-05  5.01634740e-05  9.14614808e-08 
 1.08670000e-09  1.10000000e+00  1.09998697e+00  5.01033135e-05  5.01622901e-05  9.49138331e-08 
 1.08690000e-09  1.10000000e+00  1.09998697e+00  5.01031789e-05  5.01611209e-05  9.14609794e-08 
 1.08710000e-09  1.10000000e+00  1.09998697e+00  5.01024374e-05  5.01599662e-05  9.49143133e-08 
 1.08730000e-09  1.10000000e+00  1.09998697e+00  5.01023121e-05  5.01588258e-05  9.14604801e-08 
 1.08750000e-09  1.10000000e+00  1.09998697e+00  5.01015828e-05  5.01576995e-05  9.49147915e-08 
 1.08770000e-09  1.10000000e+00  1.09998697e+00  5.01014667e-05  5.01565871e-05  9.14599833e-08 
 1.08790000e-09  1.10000000e+00  1.09998697e+00  5.01007494e-05  5.01554885e-05  9.49152681e-08 
 1.08810000e-09  1.10000000e+00  1.09998697e+00  5.01006420e-05  5.01544035e-05  9.14594887e-08 
 1.08830000e-09  1.10000000e+00  1.09998697e+00  5.00999364e-05  5.01533320e-05  9.49157429e-08 
 1.08850000e-09  1.10000000e+00  1.09998697e+00  5.00998376e-05  5.01522736e-05  9.14589965e-08 
 1.08870000e-09  1.10000000e+00  1.09998697e+00  5.00991434e-05  5.01512284e-05  9.49162157e-08 
 1.08890000e-09  1.10000000e+00  1.09998697e+00  5.00990530e-05  5.01501961e-05  9.14585066e-08 
 1.08910000e-09  1.10000000e+00  1.09998697e+00  5.00983700e-05  5.01491766e-05  9.49166868e-08 
 1.08930000e-09  1.10000000e+00  1.09998697e+00  5.00982876e-05  5.01481698e-05  9.14580189e-08 
 1.08950000e-09  1.10000000e+00  1.09998697e+00  5.00976156e-05  5.01471753e-05  9.49171559e-08 
 1.08970000e-09  1.10000000e+00  1.09998697e+00  5.00975411e-05  5.01461932e-05  9.14575334e-08 
 1.08990000e-09  1.10000000e+00  1.09998697e+00  5.00968798e-05  5.01452233e-05  9.49176235e-08 
 1.09010000e-09  1.10000000e+00  1.09998697e+00  5.00968129e-05  5.01442653e-05  9.14570504e-08 
 1.09030000e-09  1.10000000e+00  1.09998697e+00  5.00961621e-05  5.01433192e-05  9.49180889e-08 
 1.09050000e-09  1.10000000e+00  1.09998697e+00  5.00961026e-05  5.01423848e-05  9.14565695e-08 
 1.09070000e-09  1.10000000e+00  1.09998697e+00  5.00954620e-05  5.01414620e-05  9.49185526e-08 
 1.09090000e-09  1.10000000e+00  1.09998697e+00  5.00954098e-05  5.01405506e-05  9.14560907e-08 
 1.09110000e-09  1.10000000e+00  1.09998697e+00  5.00947792e-05  5.01396505e-05  9.49190145e-08 
 1.09130000e-09  1.10000000e+00  1.09998697e+00  5.00947340e-05  5.01387615e-05  9.14556143e-08 
 1.09150000e-09  1.10000000e+00  1.09998697e+00  5.00941133e-05  5.01378835e-05  9.49194745e-08 
 1.09170000e-09  1.10000000e+00  1.09998697e+00  5.00940748e-05  5.01370164e-05  9.14551400e-08 
 1.09190000e-09  1.10000000e+00  1.09998697e+00  5.00934637e-05  5.01361600e-05  9.49199328e-08 
 1.09210000e-09  1.10000000e+00  1.09998697e+00  5.00934319e-05  5.01353142e-05  9.14546679e-08 
 1.09230000e-09  1.10000000e+00  1.09998697e+00  5.00928301e-05  5.01344789e-05  9.49203893e-08 
 1.09250000e-09  1.10000000e+00  1.09998697e+00  5.00928047e-05  5.01336539e-05  9.14541980e-08 
 1.09270000e-09  1.10000000e+00  1.09998697e+00  5.00922121e-05  5.01328392e-05  9.49208440e-08 
 1.09290000e-09  1.10000000e+00  1.09998697e+00  5.00921929e-05  5.01320345e-05  9.14537302e-08 
 1.09310000e-09  1.10000000e+00  1.09998697e+00  5.00916093e-05  5.01312398e-05  9.49212968e-08 
 1.09330000e-09  1.10000000e+00  1.09998697e+00  5.00915962e-05  5.01304549e-05  9.14532646e-08 
 1.09350000e-09  1.10000000e+00  1.09998697e+00  5.00910214e-05  5.01296797e-05  9.49217477e-08 
 1.09370000e-09  1.10000000e+00  1.09998697e+00  5.00910141e-05  5.01289141e-05  9.14528012e-08 
 1.09390000e-09  1.10000000e+00  1.09998697e+00  5.00904479e-05  5.01281580e-05  9.49221969e-08 
 1.09410000e-09  1.10000000e+00  1.09998697e+00  5.00904464e-05  5.01274113e-05  9.14523397e-08 
 1.09430000e-09  1.10000000e+00  1.09998697e+00  5.00898886e-05  5.01266738e-05  9.49226442e-08 
 1.09450000e-09  1.10000000e+00  1.09998697e+00  5.00898926e-05  5.01259454e-05  9.14518806e-08 
 1.09470000e-09  1.10000000e+00  1.09998697e+00  5.00893430e-05  5.01252260e-05  9.49230902e-08 
 1.09490000e-09  1.10000000e+00  1.09998697e+00  5.00893524e-05  5.01245156e-05  9.14514231e-08 
 1.09510000e-09  1.10000000e+00  1.09998697e+00  5.00888109e-05  5.01238139e-05  9.49235339e-08 
 1.09530000e-09  1.10000000e+00  1.09998697e+00  5.00888255e-05  5.01231209e-05  9.14509683e-08 
 1.09550000e-09  1.10000000e+00  1.09998697e+00  5.00882918e-05  5.01224365e-05  9.49239761e-08 
 1.09570000e-09  1.10000000e+00  1.09998697e+00  5.00883115e-05  5.01217606e-05  9.14505151e-08 
 1.09590000e-09  1.10000000e+00  1.09998697e+00  5.00877856e-05  5.01210930e-05  9.49244165e-08 
 1.09610000e-09  1.10000000e+00  1.09998697e+00  5.00878102e-05  5.01204337e-05  9.14500642e-08 
 1.09630000e-09  1.10000000e+00  1.09998697e+00  5.00872918e-05  5.01197826e-05  9.49248551e-08 
 1.09650000e-09  1.10000000e+00  1.09998697e+00  5.00873212e-05  5.01191395e-05  9.14496154e-08 
 1.09670000e-09  1.10000000e+00  1.09998697e+00  5.00868102e-05  5.01185043e-05  9.49252917e-08 
 1.09690000e-09  1.10000000e+00  1.09998697e+00  5.00868442e-05  5.01178771e-05  9.14491684e-08 
 1.09710000e-09  1.10000000e+00  1.09998698e+00  5.00863404e-05  5.01172576e-05  9.49257268e-08 
 1.09730000e-09  1.10000000e+00  1.09998698e+00  5.00863789e-05  5.01166457e-05  9.14487238e-08 
 1.09750000e-09  1.10000000e+00  1.09998698e+00  5.00858823e-05  5.01160415e-05  9.49261601e-08 
 1.09770000e-09  1.10000000e+00  1.09998698e+00  5.00859250e-05  5.01154447e-05  9.14482810e-08 
 1.09790000e-09  1.10000000e+00  1.09998698e+00  5.00854354e-05  5.01148553e-05  9.49265916e-08 
 1.09810000e-09  1.10000000e+00  1.09998698e+00  5.00854823e-05  5.01142732e-05  9.14478400e-08 
 1.09830000e-09  1.10000000e+00  1.09998698e+00  5.00849995e-05  5.01136983e-05  9.49270215e-08 
 1.09850000e-09  1.10000000e+00  1.09998698e+00  5.00850505e-05  5.01131305e-05  9.14474012e-08 
 1.09870000e-09  1.10000000e+00  1.09998698e+00  5.00845743e-05  5.01125697e-05  9.49274494e-08 
 1.09890000e-09  1.10000000e+00  1.09998698e+00  5.00846293e-05  5.01120159e-05  9.14469643e-08 
 1.09910000e-09  1.10000000e+00  1.09998698e+00  5.00841596e-05  5.01114690e-05  9.49278759e-08 
 1.09930000e-09  1.10000000e+00  1.09998698e+00  5.00842185e-05  5.01109288e-05  9.14465296e-08 
 1.09950000e-09  1.10000000e+00  1.09998698e+00  5.00837551e-05  5.01103953e-05  9.49283003e-08 
 1.09970000e-09  1.10000000e+00  1.09998698e+00  5.00838177e-05  5.01098684e-05  9.14460967e-08 
 1.09990000e-09  1.10000000e+00  1.09998698e+00  5.00833606e-05  5.01093480e-05  9.49287231e-08 
 1.10010000e-09  1.10000000e+00  1.09998698e+00  5.00834268e-05  5.01088340e-05  9.14456658e-08 
 1.10030000e-09  1.10000000e+00  1.09998698e+00  5.00829758e-05  5.01083264e-05  9.49291441e-08 
 1.10050000e-09  1.10000000e+00  1.09998698e+00  5.00830455e-05  5.01078251e-05  9.14452367e-08 
 1.10070000e-09  1.10000000e+00  1.09998698e+00  5.00826005e-05  5.01073301e-05  9.49295637e-08 
 1.10090000e-09  1.10000000e+00  1.09998698e+00  5.00826735e-05  5.01068411e-05  9.14448096e-08 
 1.10110000e-09  1.10000000e+00  1.09998698e+00  5.00822344e-05  5.01063582e-05  9.49299812e-08 
 1.10130000e-09  1.10000000e+00  1.09998698e+00  5.00823107e-05  5.01058812e-05  9.14443845e-08 
 1.10150000e-09  1.10000000e+00  1.09998698e+00  5.00818774e-05  5.01054102e-05  9.49303972e-08 
 1.10170000e-09  1.10000000e+00  1.09998698e+00  5.00819568e-05  5.01049450e-05  9.14439612e-08 
 1.10190000e-09  1.10000000e+00  1.09998698e+00  5.00815291e-05  5.01044855e-05  9.49308114e-08 
 1.10210000e-09  1.10000000e+00  1.09998698e+00  5.00816116e-05  5.01040318e-05  9.14435401e-08 
 1.10230000e-09  1.10000000e+00  1.09998698e+00  5.00811895e-05  5.01035836e-05  9.49312240e-08 
 1.10250000e-09  1.10000000e+00  1.09998698e+00  5.00812749e-05  5.01031410e-05  9.14431207e-08 
 1.10270000e-09  1.10000000e+00  1.09998698e+00  5.00808581e-05  5.01027039e-05  9.49316349e-08 
 1.10290000e-09  1.10000000e+00  1.09998698e+00  5.00809465e-05  5.01022722e-05  9.14427031e-08 
 1.10310000e-09  1.10000000e+00  1.09998698e+00  5.00805350e-05  5.01018458e-05  9.49320441e-08 
 1.10330000e-09  1.10000000e+00  1.09998698e+00  5.00806261e-05  5.01014247e-05  9.14422873e-08 
 1.10350000e-09  1.10000000e+00  1.09998698e+00  5.00802198e-05  5.01010089e-05  9.49324514e-08 
 1.10370000e-09  1.10000000e+00  1.09998698e+00  5.00803136e-05  5.01005981e-05  9.14418736e-08 
 1.10390000e-09  1.10000000e+00  1.09998698e+00  5.00799124e-05  5.01001925e-05  9.49328573e-08 
 1.10410000e-09  1.10000000e+00  1.09998698e+00  5.00800087e-05  5.00997918e-05  9.14414616e-08 
 1.10430000e-09  1.10000000e+00  1.09998698e+00  5.00796126e-05  5.00993962e-05  9.49332613e-08 
 1.10450000e-09  1.10000000e+00  1.09998698e+00  5.00797114e-05  5.00990054e-05  9.14410516e-08 
 1.10470000e-09  1.10000000e+00  1.09998698e+00  5.00793201e-05  5.00986195e-05  9.49336638e-08 
 1.10490000e-09  1.10000000e+00  1.09998698e+00  5.00794213e-05  5.00982383e-05  9.14406433e-08 
 1.10510000e-09  1.10000000e+00  1.09998698e+00  5.00790348e-05  5.00978619e-05  9.49340646e-08 
 1.10530000e-09  1.10000000e+00  1.09998698e+00  5.00791384e-05  5.00974901e-05  9.14402367e-08 
 1.10550000e-09  1.10000000e+00  1.09998698e+00  5.00787566e-05  5.00971229e-05  9.49344638e-08 
 1.10570000e-09  1.10000000e+00  1.09998698e+00  5.00788624e-05  5.00967603e-05  9.14398322e-08 
 1.10590000e-09  1.10000000e+00  1.09998698e+00  5.00784853e-05  5.00964021e-05  9.49348612e-08 
 1.10610000e-09  1.10000000e+00  1.09998698e+00  5.00785932e-05  5.00960484e-05  9.14394294e-08 
 1.10630000e-09  1.10000000e+00  1.09998698e+00  5.00782206e-05  5.00956991e-05  9.49352571e-08 
 1.10650000e-09  1.10000000e+00  1.09998698e+00  5.00783306e-05  5.00953540e-05  9.14390284e-08 
 1.10670000e-09  1.10000000e+00  1.09998698e+00  5.00779624e-05  5.00950133e-05  9.49356512e-08 
 1.10690000e-09  1.10000000e+00  1.09998698e+00  5.00780745e-05  5.00946768e-05  9.14386291e-08 
 1.10710000e-09  1.10000000e+00  1.09998698e+00  5.00777106e-05  5.00943444e-05  9.49360438e-08 
 1.10730000e-09  1.10000000e+00  1.09998698e+00  5.00778247e-05  5.00940161e-05  9.14382317e-08 
 1.10750000e-09  1.10000000e+00  1.09998698e+00  5.00774651e-05  5.00936920e-05  9.49364347e-08 
 1.10770000e-09  1.10000000e+00  1.09998698e+00  5.00775809e-05  5.00933718e-05  9.14378361e-08 
 1.10790000e-09  1.10000000e+00  1.09998698e+00  5.00772255e-05  5.00930556e-05  9.49368238e-08 
 1.10810000e-09  1.10000000e+00  1.09998698e+00  5.00773432e-05  5.00927433e-05  9.14374421e-08 
 1.10830000e-09  1.10000000e+00  1.09998698e+00  5.00769919e-05  5.00924348e-05  9.49372114e-08 
 1.10850000e-09  1.10000000e+00  1.09998698e+00  5.00771113e-05  5.00921302e-05  9.14370499e-08 
 1.10870000e-09  1.10000000e+00  1.09998698e+00  5.00767640e-05  5.00918294e-05  9.49375974e-08 
 1.10890000e-09  1.10000000e+00  1.09998698e+00  5.00768851e-05  5.00915323e-05  9.14366595e-08 
 1.10910000e-09  1.10000000e+00  1.09998698e+00  5.00765418e-05  5.00912388e-05  9.49379820e-08 
 1.10930000e-09  1.10000000e+00  1.09998698e+00  5.00766645e-05  5.00909490e-05  9.14362709e-08 
 1.10950000e-09  1.10000000e+00  1.09998698e+00  5.00763250e-05  5.00906628e-05  9.49383647e-08 
 1.10970000e-09  1.10000000e+00  1.09998698e+00  5.00764492e-05  5.00903801e-05  9.14358839e-08 
 1.10990000e-09  1.10000000e+00  1.09998698e+00  5.00761136e-05  5.00901009e-05  9.49387459e-08 
 1.11000000e-09  1.10000000e+00  1.09998698e+00  5.00762909e-05  5.00899626e-05  9.14353085e-08 
 1.11002000e-09  1.09780000e+00  1.09998325e+00  4.85181556e-05  5.00868253e-05  1.76064149e-07 
 1.11006000e-09  1.09340000e+00  1.09996843e+00  4.24589492e-05  5.00684689e-05  3.49914933e-07 
 1.11014000e-09  1.08460000e+00  1.09989489e+00  1.44114046e-05  4.98960921e-05  6.86140088e-07 
 1.11030000e-09  1.06700000e+00  1.09957209e+00 -1.16463494e-04  4.82941534e-05  1.40715113e-06 
 1.11050000e-09  1.04500000e+00  1.09884866e+00 -3.52933921e-04  4.26903344e-05  2.06162264e-06 
 1.11070000e-09  1.02300000e+00  1.09777880e+00 -6.26395893e-04  3.21486464e-05  2.78119041e-06 
 1.11090000e-09  1.00100000e+00  1.09636977e+00 -9.16120853e-04  1.62395965e-05  3.36044912e-06 
 1.11110000e-09  9.79000000e-01  1.09462797e+00 -1.21235630e-03 -5.15601086e-06  4.03199614e-06 
 1.11130000e-09  9.57000000e-01  1.09255917e+00 -1.51013022e-03 -3.20092237e-05  4.58585108e-06 
 1.11150000e-09  9.35000000e-01  1.09016896e+00 -1.80730084e-03 -6.42212297e-05  5.23511438e-06 
 1.11170000e-09  9.13000000e-01  1.08746266e+00 -2.10256759e-03 -1.01661091e-04  5.77681608e-06 
 1.11190000e-09  8.91000000e-01  1.08444554e+00 -2.39555114e-03 -1.44183829e-04  6.41186047e-06 
 1.11210000e-09  8.69000000e-01  1.08112269e+00 -2.68579024e-03 -1.91639014e-04  6.94622905e-06 
 1.11230000e-09  8.47000000e-01  1.07749922e+00 -2.97329193e-03 -2.43874699e-04  7.57112951e-06 
 1.11250000e-09  8.25000000e-01  1.07358004e+00 -3.25776248e-03 -3.00739105e-04  8.10126458e-06 
 1.11270000e-09  8.03000000e-01  1.06937010e+00 -3.53926111e-03 -3.62081138e-04  8.71946155e-06 
 1.11290000e-09  7.81000000e-01  1.06487416e+00 -3.81748997e-03 -4.27750334e-04  9.24849576e-06 
 1.11310000e-09  7.59000000e-01  1.06009705e+00 -4.09246363e-03 -4.97596403e-04  9.86381585e-06 
 1.11330000e-09  7.37000000e-01  1.05504338e+00 -4.36381741e-03 -5.71468564e-04  1.03956180e-05 
 1.11350000e-09  7.15000000e-01  1.04971783e+00 -4.63147019e-03 -6.49214608e-04  1.10128836e-05 
 1.11370000e-09  6.93000000e-01  1.04412491e+00 -4.89494114e-03 -7.30679778e-04  1.15526838e-05 
 1.11390000e-09  6.71000000e-01  1.03826914e+00 -5.15399817e-03 -8.15705320e-04  1.21784339e-05 
 1.11410000e-09  6.49000000e-01  1.03215492e+00 -5.40797987e-03 -9.04126779e-04  1.27336881e-05 
 1.11430000e-09  6.27000000e-01  1.02578668e+00 -5.65642488e-03 -9.95771840e-04  1.33772451e-05 
 1.11450000e-09  6.05000000e-01  1.01916870e+00 -5.89839665e-03 -1.09045776e-03  1.39589548e-05 
 1.11470000e-09  5.83000000e-01  1.01230532e+00 -6.13308931e-03 -1.18798816e-03  1.46340733e-05 
 1.11490000e-09  5.61000000e-01  1.00520076e+00 -6.35915251e-03 -1.28814920e-03  1.52588450e-05 
 1.11510000e-09  5.39000000e-01  9.97859304e-01 -6.57526970e-03 -1.39070489e-03  1.59862963e-05 
 1.11530000e-09  5.17000000e-01  9.90285150e-01 -6.77948066e-03 -1.49539143e-03  1.66795786e-05 
 1.11550000e-09  4.95000000e-01  9.82482607e-01 -6.96972956e-03 -1.60191051e-03  1.74911986e-05 
 1.11570000e-09  4.73000000e-01  9.74455944e-01 -7.14318558e-03 -1.70992134e-03  1.82922958e-05 
 1.11590000e-09  4.51000000e-01  9.66209610e-01 -7.29676311e-03 -1.81903130e-03  1.92371126e-05 
 1.11610000e-09  4.29000000e-01  9.57748108e-01 -7.42644718e-03 -1.92878524e-03  2.02064944e-05 
 1.11630000e-09  4.07000000e-01  9.49076229e-01 -7.52779697e-03 -2.03865330e-03  2.13591458e-05 
 1.11650000e-09  3.85000000e-01  9.40198962e-01 -7.59529125e-03 -2.14801747e-03  2.25876016e-05 
 1.11670000e-09  3.63000000e-01  9.31121739e-01 -7.62283135e-03 -2.25615695e-03  2.40573829e-05 
 1.11690000e-09  3.41000000e-01  9.21850354e-01 -7.60311725e-03 -2.36223254e-03  2.56733645e-05 
 1.11710000e-09  3.19000000e-01  9.12391177e-01 -7.52814764e-03 -2.46527017e-03  2.76072747e-05 
 1.11730000e-09  2.97000000e-01  9.02750998e-01 -7.38860398e-03 -2.56414354e-03  2.97719126e-05 
 1.11750000e-09  2.75000000e-01  8.92937087e-01 -7.17431903e-03 -2.65755578e-03  3.23372225e-05 
 1.11770000e-09  2.53000000e-01  8.82956820e-01 -6.87367125e-03 -2.74401993e-03  3.52108235e-05 
 1.11790000e-09  2.31000000e-01  8.72817476e-01 -6.47413247e-03 -2.82183937e-03  3.85456419e-05 
 1.11810000e-09  2.09000000e-01  8.62525652e-01 -5.96194376e-03 -2.88909083e-03  4.22295642e-05 
 1.11830000e-09  1.87000000e-01  8.52087003e-01 -5.32313634e-03 -2.94361458e-03  4.63912228e-05 
 1.11850000e-09  1.65000000e-01  8.41505832e-01 -4.54379971e-03 -2.98301762e-03  5.09009137e-05 
 1.11870000e-09  1.43000000e-01  8.30785179e-01 -3.61153683e-03 -3.00469387e-03  5.58745185e-05 
 1.11890000e-09  1.21000000e-01  8.19926839e-01 -2.51580776e-03 -3.00586176e-03  6.11788247e-05 
 1.11910000e-09  9.90000000e-02  8.08931786e-01 -1.24900240e-03 -2.98361509e-03  6.69284244e-05 
 1.11930000e-09  7.70000000e-02  7.97796236e-01  1.58447252e-04 -2.93533118e-03  7.31158760e-05 
 1.11950000e-09  5.50000000e-02  7.86495262e-01  1.50094404e-03 -2.86077619e-03  8.03609157e-05 
 1.11970000e-09  3.30000000e-02  7.75062399e-01  3.11190865e-03 -2.75845535e-03  8.62075164e-05 
 1.11990000e-09  1.10000000e-02  7.63496302e-01  4.95599104e-03 -2.62395228e-03  9.41850864e-05 
 1.12000000e-09  0.00000000e+00  7.57662301e-01  5.96064281e-03 -2.54353169e-03  9.70262326e-05 
 1.12002000e-09  0.00000000e+00  7.56494484e-01  6.17025713e-03 -2.52613890e-03  9.80309551e-05 
 1.12006000e-09  0.00000000e+00  7.54163102e-01  6.59741660e-03 -2.49057013e-03  9.93441053e-05 
 1.12014000e-09  0.00000000e+00  7.49526224e-01  7.49329930e-03 -2.41458664e-03  1.01814849e-04 
 1.12030000e-09  0.00000000e+00  7.40352979e-01  9.42673794e-03 -2.24197386e-03  1.07011490e-04 
 1.12050000e-09  0.00000000e+00  7.29068021e-01  1.20600801e-02 -1.98483756e-03  1.13518612e-04 
 1.12070000e-09  0.00000000e+00  7.17976750e-01  1.48821885e-02 -1.67877871e-03  1.20203890e-04 
 1.12090000e-09  0.00000000e+00  7.07071973e-01  1.78547846e-02 -1.32140712e-03  1.26837122e-04 
 1.12110000e-09  0.00000000e+00  6.96347834e-01  2.09540186e-02 -9.10995071e-04  1.33559531e-04 
 1.12130000e-09  0.00000000e+00  6.85799346e-01  2.41653792e-02 -4.46228854e-04  1.40177899e-04 
 1.12150000e-09  0.00000000e+00  6.75422140e-01  2.74803789e-02  7.39515008e-05  1.46832099e-04 
 1.12170000e-09  0.00000000e+00  6.65212274e-01  3.08947365e-02  6.50458555e-04  1.53354049e-04 
 1.12190000e-09  0.00000000e+00  6.55166152e-01  3.44069615e-02  1.28412965e-03  1.59876922e-04 
 1.12210000e-09  0.00000000e+00  6.45280433e-01  3.80176647e-02  1.97577685e-03  1.66252104e-04 
 1.12230000e-09  0.00000000e+00  6.35552021e-01  4.17287699e-02  2.72622122e-03  1.72604329e-04 
 1.12250000e-09  0.00000000e+00  6.25978016e-01  4.55432214e-02  3.53631576e-03  1.78801135e-04 
 1.12270000e-09  0.00000000e+00  6.16555741e-01  4.94644560e-02  4.40695978e-03  1.84958247e-04 
 1.12290000e-09  0.00000000e+00  6.07282708e-01  5.34963874e-02  5.33910754e-03  1.90956701e-04 
 1.12310000e-09  0.00000000e+00  5.98156652e-01  5.76431752e-02  6.33377435e-03  1.96902661e-04 
 1.12330000e-09  0.00000000e+00  5.89175503e-01  6.19095767e-02  7.39204368e-03  2.02688015e-04 
 1.12350000e-09  0.00000000e+00  5.80337413e-01  6.63010456e-02  8.51507868e-03  2.08408783e-04 
 1.12370000e-09  0.00000000e+00  5.71640707e-01  7.08243351e-02  9.70414030e-03  2.13965605e-04 
 1.12390000e-09  0.00000000e+00  5.63083909e-01  7.54876537e-02  1.09606127e-02  2.19444606e-04 
 1.12410000e-09  0.00000000e+00  5.54665675e-01  8.03011669e-02  1.22860344e-02  2.24754313e-04 
 1.12430000e-09  0.00000000e+00  5.46384814e-01  8.52769068e-02  1.36821335e-02  2.29972166e-04 
 1.12450000e-09  0.00000000e+00  5.38240229e-01  9.04290033e-02  1.51508626e-02  2.35014421e-04 
 1.12470000e-09  0.00000000e+00  5.30230933e-01  9.57733254e-02  1.66944329e-02  2.39951198e-04 
 1.12490000e-09  0.00000000e+00  5.22355998e-01  1.01327487e-01  1.83153433e-02  2.44706413e-04 
 1.12510000e-09  0.00000000e+00  5.14614571e-01  1.07110234e-01  2.00164030e-02  2.49344311e-04 
 1.12530000e-09  0.00000000e+00  5.07005812e-01  1.13141112e-01  2.18007450e-02  2.53797038e-04 
 1.12550000e-09  0.00000000e+00  4.99528887e-01  1.19439302e-01  2.36718235e-02  2.58125610e-04 
 1.12570000e-09  0.00000000e+00  4.92182863e-01  1.26022465e-01  2.56333890e-02  2.62272992e-04 
 1.12590000e-09  0.00000000e+00  4.84966648e-01  1.32904515e-01  2.76894306e-02  2.66301805e-04 
 1.12610000e-09  0.00000000e+00  4.77878827e-01  1.40093451e-01  2.98440752e-02  2.70169798e-04 
 1.12630000e-09  0.00000000e+00  4.70917583e-01  1.47588744e-01  3.21014420e-02  2.73944387e-04 
 1.12650000e-09  0.00000000e+00  4.64080579e-01  1.55380104e-01  3.44654614e-02  2.77595945e-04 
 1.12670000e-09  0.00000000e+00  4.57365006e-01  1.63447330e-01  3.69396843e-02  2.81189932e-04 
 1.12690000e-09  0.00000000e+00  4.50767643e-01  1.71762376e-01  3.95271134e-02  2.84697996e-04 
 1.12710000e-09  0.00000000e+00  4.44285050e-01  1.80292020e-01  4.22300854e-02  2.88173711e-04 
 1.12730000e-09  0.00000000e+00  4.37913700e-01  1.89001253e-01  4.50502151e-02  2.91583495e-04 
 1.12750000e-09  0.00000000e+00  4.31650150e-01  1.97855637e-01  4.79883979e-02  2.94968549e-04 
 1.12770000e-09  0.00000000e+00  4.25491107e-01  2.06823351e-01  5.10448552e-02  2.98292538e-04 
 1.12790000e-09  0.00000000e+00  4.19433504e-01  2.15875907e-01  5.42192072e-02  3.01588971e-04 
 1.12810000e-09  0.00000000e+00  4.13474487e-01  2.24988758e-01  5.75105562e-02  3.04822574e-04 
